,book_title,book_authors,genres,book_rating_count,book_rating,rec_score
3778,The Laughing Corpse,Laurell K. Hamilton,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Paranormal, Vampires, Romance",0.04242500666469996,0.5092144020124599,0.8227014519058491
1375,Prince Caspian,C.S. Lewis,"Fantasy, Classics, Fiction, Young Adult, Childrens",0.9161956434984708,-0.05037026658609438,0.8225832485075055
12879,Servant of the Empire,"Raymond E. Feist, Janny Wurts","Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",-0.15328548932618166,1.1061047151842522,0.8225505835964252
16131,Medea and Other Plays: Alcestis / Medea / The Children of Heracles / Hippolytus,"Euripides, Philip Vellacott","Classics, Plays, Drama, Fiction, Fantasy, Mythology",-0.1913680890331266,0.17346360085332768,0.8225411181237879
1324,Slade House,David Mitchell,"Horror, Fiction, Fantasy, Mystery, Fantasy, Paranormal",-0.08547283383652733,-0.6099549351846504,0.8225338382844357
13092,King of the Murgos,David Eddings,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",-0.06365777056574558,0.4719087574392238,0.8225199974645911
21030,The Lady of the Sorrows,Cecilia Dart-Thornton,"Fantasy, Fiction, Fantasy, High Fantasy, Romance",-0.23471693252392076,-0.5353436460381764,0.8225153609123335
18242,Vampire Academy Box Set,Richelle Mead,"Paranormal, Vampires, Young Adult, Fantasy, Romance, Fantasy, Paranormal",-0.0985485889882656,2.150662763234885,0.8225109146432652
9195,The Dwarves,Markus Heitz,"Fantasy, Fiction, Fantasy, High Fantasy, Fantasy, Epic Fantasy",-0.21159702843429207,-0.1995928448790424,0.822437002542358
18836,Iron Lace,Emilie Richards,"Romance, Historical, Historical Fiction, Fiction",-0.2403152465760393,0.7330482694518804,0.8223330732013308
22662,The Magicians Trilogy Boxed Set,Lev Grossman,"Fantasy, Fantasy, Magic",-0.2392721552627695,1.1061047151842522,0.8221717037916204
13200,Bloodfire Quest,Terry Brooks,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.2252548832327615,0.17346360085332768,0.8221495101099507
22263,Jewel of Persia,Roseanna M. White,"Historical, Historical Fiction, Christian Fiction, Biblical Fiction, Fiction, Christian, Historical",-0.2424092426206559,1.2926329380504364,0.8221456721958241
15536,The Fionavar Tapestry,Guy Gavriel Kay,"Fantasy, Fiction, Fantasy, High Fantasy, Cultural, Canada, Science Fiction Fantasy, Fantasy, Epic Fantasy",-0.2208910892367974,0.8449652031715923,0.8221302093614362
170,Clockwork Princess,Cassandra Clare,"Fantasy, Young Adult, Romance, Fantasy, Paranormal",0.8386787227572725,2.262579696954597,0.8220673013573823
18995,Darkspell,Katharine Kerr,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.20994058380198344,0.17346360085332768,0.8220537767846938
18321,Shiva Trilogy,Amish Tripathi,"Fantasy, Mythology, Fiction, Fantasy, Historical, Historical Fiction",-0.2299312139518026,1.1061047151842522,0.8220502204932991
19193,The Magic Labyrinth,Philip José Farmer,"Science Fiction, Fantasy, Fiction",-0.2292514465791099,-1.057622670063493,0.8219679403767395
17697,Dragons of the Hourglass Mage,"Margaret Weis, Tracy Hickman","Fantasy, Dungeons and Dragons, Dragonlance, Fiction, Fantasy, Dragons, Fantasy, High Fantasy",-0.23132981578757264,0.8076595585983559,0.8218960921346055
19677,The Charmed Sphere,Catherine Asaro,"Fantasy, Romance, Fantasy, Magic, Fiction, Romance, Fantasy Romance",-0.23544748711411345,-1.3560678266493889,0.8218876447055287
6634,Harry Potter Collection,J.K. Rowling,"Fantasy, Fiction, Young Adult, Fantasy, Magic",-0.13290028156347766,2.784858720979917,0.8218602857940075
3086,Turn Coat,Jim Butcher,"Fantasy, Fantasy, Urban Fantasy, Fiction, Mystery, Fantasy, Paranormal",0.05421936125182212,1.7403006729292805,0.8217854391334647
23061,The Hammer and the Cross,"Harry Harrison, John Holm","Fantasy, Science Fiction, Alternate History, Historical, Historical Fiction, Fiction, Science Fiction, Historical",-0.2406199698810395,0.061546667133615826,0.8217736651393023
18852,Oathbreakers,Mercedes Lackey,"Fantasy, Fiction, Science Fiction Fantasy",-0.19039141177351065,0.6957426248786442,0.8217528220619753
5180,Magic Triumphs,Ilona Andrews,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Paranormal, Vampires, Fantasy, Magic, Romance",-0.21147982716313812,2.411802275247545,0.8216639923671599
15798,Fire Sea,"Margaret Weis, Tracy Hickman","Fantasy, Fiction, Science Fiction Fantasy, Fantasy, Epic Fantasy, Fantasy, High Fantasy",-0.18014802067465865,0.28538053457303625,0.8216088598993758
285,A Court of Wings and Ruin,Sarah J. Maas,"Fantasy, Romance, Young Adult, New Adult",0.284637060340416,1.964134540368701,0.8215533367433838
10197,Last Stand of Dead Men,Derek Landy,"Fantasy, Young Adult, Fantasy, Urban Fantasy",-0.21381994587717795,2.3371909861010733,0.8215007949486421
6238,The Wretched of Muirwood,Jeff Wheeler,"Fantasy, Young Adult, Fiction, Fantasy, Magic",-0.18167945061773644,0.09885231170685202,0.821407671363514
13768,The Warrior Prophet,R. Scott Bakker,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Philosophy",-0.20094343288640132,-0.1249815557325684,0.8214026242132686
3281,Tiger's Voyage,Colleen Houck,"Fantasy, Young Adult, Romance, Fantasy, Mythology, Fantasy, Paranormal",-0.13222051419078495,1.3299385826236725,0.8213267257662771
3938,Airborn,Kenneth Oppel,"Science Fiction, Steampunk, Fantasy, Young Adult, Science Fiction, Adventure",-0.1596768653131084,0.658436980305408,0.8213136514025414
176,City of Glass,Cassandra Clare,"Fantasy, Young Adult, Fantasy, Paranormal, Romance",2.4838720330351407,1.2926329380504364,0.8213016292573442
17049,Lord of Snow and Shadows,Sarah Ash,"Fantasy, Fiction, Fantasy, Dragons, Fantasy, Epic Fantasy, Fantasy, High Fantasy",-0.23436532871045895,-1.0949283146367308,0.8212794311700876
7179,Ozma of Oz,"L. Frank Baum, John R. Neill","Fantasy, Classics, Childrens, Fiction, Young Adult",-0.17334253352965473,-0.05037026658609438,0.8212494272469272
12857,Feast of Souls,C.S. Friedman,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Fantasy, Dark Fantasy",-0.22476654460295348,-0.3488154231719905,0.8210921949543647
1822,Nevernight,Jay Kristoff,"Fantasy, Young Adult, Did Not Finish",-0.17554201071830985,1.1807160043307243,0.8210669213167066
13492,The Last Dark,Stephen R. Donaldson,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",-0.2341660865494973,0.28538053457303625,0.8210576250027578
17923,Piratica: Being a Daring Tale of a Singular Girl's Adventure Upon the High Seas,Tanith Lee,"Fantasy, Adventure, Pirates, Young Adult, Historical, Historical Fiction, Adventure, Fiction",-0.2336386808293047,-1.3187621820761528,0.8209303157593641
18924,The Candlestone,Bryan Davis,"Fantasy, Fantasy, Dragons, Christian, Young Adult, Christian Fiction, Fiction",-0.2309235180475724,0.5465200465856962,0.820914498117198
263,The Last Olympian,Rick Riordan,"Fantasy, Young Adult, Fantasy, Mythology",1.9201065718215475,1.926828895795465,0.8208681471815115
4573,The Farthest Shore,Ursula K. Le Guin,"Fantasy, Fiction, Young Adult, Science Fiction Fantasy",0.07201832763106311,0.5465200465856962,0.820829754896353
