,book_title,book_authors,genres,book_rating_count,book_rating,rec_score
15856,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,"Stewart O'Nan, Stephen King","Sports and Games, Sports, Sports, Baseball, Nonfiction",-0.2277668971444937,-0.6099549351846504,0.4962897481787616
13447,The Improbable Adventures of Sherlock Holmes,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H. Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine","Mystery, Short Stories, Fantasy, Anthologies, Historical, Historical Fiction",-0.17180719687753845,1.4418555163433844,0.4933769091526189
18849,When Heaven Weeps,Ted Dekker,"Christian Fiction, Fiction, Christian, Thriller",-0.22850135844372485,0.9941877814645405,0.4932990162595347
22478,Sunblind,Michael McBride,"Horror, Fantasy, Thriller, Fiction",-0.2437140834395028,0.3972974682927481,0.49301215042873037
6191,The Book of the Dead,"Douglas Preston, Lincoln Child","Mystery, Thriller, Fiction, Horror",-0.1372523554323263,0.5838256911589323,0.49249615770496874
23047,Sphere of Influence,Kyle Mills,"Fiction, Thriller",-0.2413036439627707,0.061546667133615826,0.49092599011880245
14276,Wraith,"Joe Hill, Charles Paul Wilson III","Sequential Art, Graphic Novels, Horror, Sequential Art, Comics, Fiction, Fantasy",-0.2375922703762301,0.5092144020124599,0.48909670365176816
216,A Clash of Kings,George R.R. Martin,"Fantasy, Fiction, Fantasy, Epic Fantasy, Science Fiction Fantasy",2.3812740402670047,1.5910780946363323,0.4889816914470151
16127,Offspring: The Sequel to Off Season,"Jack Ketchum, Neal McPheeters","Horror, Fiction, Thriller, Horror, Splatterpunk",-0.2358772251083445,-0.8710944471973087,0.48851386532967367
4373,Bite Me,Christopher Moore,"Humor, Fiction, Fantasy, Paranormal, Vampires, Humor, Comedy, Fantasy, Paranormal",-0.1522150510496426,-0.4980380014649386,0.48729535429061255
437,The Way of Kings,Brandon Sanderson,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Science Fiction Fantasy, Audiobook, Epic, Fantasy, Magic, Adult, Adventure",0.5715574922523114,2.4864135643940206,0.4869628139166899
12285,The Living Dead,"John Joseph Adams, Joe Hill, George R.R. Martin, Clive Barker, Neil Gaiman, Laurell K. Hamilton, Joe R. Lansdale, Poppy Z. Brite, Harlan Ellison, Kelly Link, Stephen King, Douglas E. Winter, David Barr Kirtley, Dan Simmons, Dale Bailey, Sherman Alexie, David J. Schow, Nina Kiriki Hoffman, Michael Swanwick, Darrell Schweitzer, Jeffrey Ford, Susan Palwick, David Tallerman, Norman Partridge, Brian Evenson, Hannah Wolf Bowen, Catherine Cheek, Lisa Morton, Nancy Kilpatrick, Adam-Troy Castro, Andy Duncan, Will McIntosh, Robert Silverberg, Nancy Holder, Scott Edelman, John  Langan, Kater Cheek","Horror, Horror, Zombies, Short Stories, Fiction, Anthologies",-0.2108821006802532,-0.5353436460381764,0.4863834849832136
5534,Hannah Coulter,Wendell Berry,"Fiction, Historical, Historical Fiction, Literature, Novels, Classics",-0.2175508530089109,1.1434103597574885,0.48540626761756994
2122,The Exorcist,William Peter Blatty,"Horror, Fiction, Classics, Fantasy, Paranormal, Thriller",0.3414054493783332,0.6211313357321718,0.48506129388739855
12811,The Stand: Captain Trips,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin","Sequential Art, Graphic Novels, Fiction, Fantasy, Sequential Art, Comics, Graphic Novels Comics, Science Fiction",-0.014780933785525203,1.6656893837828048,0.485015348065138
1601,Oathbringer,Brandon Sanderson,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.013843323616293894,2.449107919820781,0.4820020708845022
19268,The Horror Stories of Robert E. Howard,Robert E. Howard,"Horror, Fantasy, Short Stories, Classics, Fiction, Pulp",-0.23605302701507536,0.5838256911589323,0.4814529919499666
131,A Monster Calls,Patrick Ness,"Fantasy, Young Adult, Fiction, Horror",0.3898369213281687,1.4418555163433844,0.48037310745145984
11657,The High Druid's Blade,Terry Brooks,"Fantasy, Fiction, Fantasy, Epic Fantasy",-0.2292827002514176,-0.1995928448790424,0.4776965703994302
3450,A Storm of Swords: Blood and Gold,George R.R. Martin,"Fantasy, Fiction, Fantasy, Epic Fantasy",0.029458639366038663,2.150662763234885,0.47610637703655423
13746,The Church of Dead Girls,Stephen Dobyns,"Mystery, Fiction, Horror, Thriller, Mystery, Crime, Suspense",-0.2356584494021905,-1.2441508929296787,0.4758423063772062
267,Heir of Fire,Sarah J. Maas,"Fantasy, Young Adult, Romance",0.48730931183784,1.964134540368701,0.47551294390792564
19293,The Dark at the End,F. Paul Wilson,"Horror, Thriller, Fiction, Fantasy, Urban Fantasy, Fantasy",-0.2381157693873842,0.7703539140251199,0.47528071054523596
